textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
a1d6e2d2f5, gotta catch `em all,gotta catch `em all,neutral,night,70-100,Italy,60461826,294140.0,206
3bd38e51d8, No you are not having my favorite drink without me  lol,No you are not having my favorite drink without me  lol,neutral,morning,0-20,Argentina,45195774,2736690.0,17
e05d06a551,doesnt want exams next week,doesnt want exams next week,negative,morning,0-20,South Korea,51269185,97230.0,527
edeaca7cf9,Morning all! Something for the weekend and leftover dominos. Noiiiiice,Noiiiiice,positive,noon,60-70,Holy See,801,0.0,2003
b130615d5d,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come.,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come.,neutral,morning,0-20,Kazakhstan,18776707,2699700.0,7
cc22eca4c5, Charlene my love. I miss you,Charlene my love. I miss you,negative,noon,60-70,Saudi Arabia,34813871,2149690.0,16
48cd183d73,With Russ and Joe!,With Russ and Joe!,neutral,night,31-45,Morocco,36910560,446300.0,83
e344ff28b1," Guapisimo, chico you and Ms. Lady Gaga looked amazing as usual",looked amazing as usual,positive,night,31-45,Djibouti,988000,23180.0,43
93b22f1829,yay .. sherbert and chocolate ... very nutritious,nutritious,positive,noon,21-30,Holy See,801,0.0,2003
02fef838dd,_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????,_nobel,neutral,night,70-100,Madagascar,27691018,581795.0,48
66ff857b96, 3000 then ya up with me my friend ... i type too much,3000 then ya up with me my friend ... i type too much,neutral,morning,46-60,Micronesia,115023,700.0,164
070695eb7f,I will surely vote for .,I will surely vote for .,neutral,morning,0-20,Philippines,109581078,298170.0,368
717289ffac,@ Pretty_Mess you missed all the free shots,@ Pretty_Mess you missed all the free shots,neutral,night,70-100,Netherlands,17134872,33720.0,508
840cb11d53, Done some book signings in Manchester. Nice people up there. Enjoy the week.,. Nice people up there.,positive,noon,21-30,Holy See,801,0.0,2003
385cac8e3a,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo  yay hes SO beautiful http://tumblr.com/xvd1wankt,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo  yay hes SO beautiful http://tumblr.com/xvd1wankt,neutral,night,31-45,Honduras,9904607,111890.0,89
caaf971d2b,I am using an on-screen keyboard,I am using an on-screen keyboard,neutral,noon,60-70,South Sudan,11193725,610952.0,18
e45d640ba0,is sooo stressed about everything I have to do,is sooo stressed about everything I have to do,negative,morning,46-60,Cuba,11326616,106440.0,106
5b631beffb," Heehee, how did you know who I was talking about?","Heehee, how did you know who I was talking about?",neutral,morning,0-20,Indonesia,273523615,1811570.0,151
7fbc575d36,my stupid tooooth hurts,hurts,negative,noon,21-30,Dominican Republic,10847910,48300.0,225
c1885fae62, Yea...looks like it is...sorry abt nt gettin in touch..was hectic,.sorry abt nt gettin in touch..was hectic,negative,noon,60-70,Nicaragua,6624554,120340.0,55
738e2f0b9c,"My feet are killing, I`ve walked miles in search of an art shop...doesn`t seem like Ealing has one","killing,",negative,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
108e760fe8,"So happy that it`s FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy`s spirit...",So happy,positive,morning,46-60,Sri Lanka,21413249,62710.0,341
f231b83aca, if i had a car,if i had a car,neutral,noon,21-30,Seychelles,98347,460.0,214
17d54e4210,hehe tweet time... bastos talaga chux,hehe tweet time... bastos talaga chux,neutral,night,70-100,Belize,397628,22810.0,17
f1849921b4,"is trying so hard to not worry and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard.",so hard.,negative,noon,60-70,Azerbaijan,10139177,82658.0,123
6d880eeb97,bored fixed the internet for my dad but now im bored to death,im bored to death,negative,noon,21-30,Tuvalu,11792,30.0,393
d6d8eec891, good morning from Lincolnshire. I could use some exercise also,good,positive,morning,46-60,Mauritania,4649658,1030700.0,5
286fe373a6, what!!!????  where are u guys going!?,what!!!????  where are u guys going!?,neutral,noon,21-30,Angola,32866272,1246700.0,26
7b07573767,who said i can`t wear my converse with my dress?,who said i can`t wear my converse with my dress?,neutral,noon,21-30,Dominican Republic,10847910,48300.0,225
9cb9e094ea, Im salaried so I don`t make any more or less no matter how many hrs I work.  Comes with the territory I suppose.,Im salaried so I don`t make any more or less no matter how many hrs I work.  Comes with the territory I suppose.,neutral,noon,60-70,Belgium,11589623,30280.0,383
6e8a9b822b,just got back from seeing Star Strek,just got back from seeing Star Strek,neutral,morning,46-60,Mozambique,31255435,786380.0,40
9a718addd2,Had a nice pre mother`s day dinner out. Now a cocktail before retiring for the evening,Had a nice pre mother`s day dinner out.,positive,noon,60-70,El Salvador,6486205,20720.0,313
6ffbd7296a, Enjoy - we know you will,Enjoy,positive,night,31-45,Czechia (Czech Republic),10708981,77240.0,139
768985a78d,: Awwwwwwwwwwe  That okay. I missed bullet`s concert in toronto last summer `cause i had just gotten into them D:,Awwwwwwwwwwe  That okay. I missed bullet`s concert,neutral,night,31-45,North Macedonia,2083374,25220.0,83
b7506bd30c, something we all need sometime,something we all need sometime,neutral,morning,46-60,Ethiopia,114963588,1000000.0,115
555b90a504,bath time,bath time,neutral,noon,60-70,Bulgaria,6948445,108560.0,64
22486bcb98,sure wish the cat would stop hiding,sure wish the cat would stop hiding,neutral,noon,21-30,Libya,6871292,1759540.0,4
0f9fc49dfa," Nothing, stayed home","Nothing, stayed home",neutral,morning,0-20,Lithuania,2722289,62700.0,43
d2a221697e,"  Yes,  and I hope the show I promoted was clean.....   lol      Bella",as clea,positive,night,31-45,Suriname,586632,156000.0,4
1d6fa7240f," ain`t got any at the moment, sorry",sorry,negative,morning,46-60,Democratic Republic of the Congo,89561403,2267050.0,40
bed93bf281," Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!","Haha it`s not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!",neutral,morning,0-20,Saint Vincent and the Grenadines,110940,390.0,284
1d88c41041,I missed the  announcement   Something about being flow out for a concert? Can anyone fill me in?,I missed the  announcement   Something about being flow out for a concert? Can anyone fill me in?,neutral,night,70-100,Finland,5540720,304000.0,18
e44bb4a3dc,Head in the clouds,Head in the clouds,neutral,night,31-45,Russia,145934462,16376870.0,9
44a47726c8,Such a long day!!! So much fun though  tomorrow will be just as much.,So much fun,positive,night,70-100,Russia,145934462,16376870.0,9
7339b184c5," Thanks Heather, glad you like the dish",Thanks,positive,morning,46-60,Serbia,8737371,87460.0,100
7237d45c4d,Well it sounds like sum kids with matches lit sum grass on fire,Well it sounds like sum kids with matches lit sum grass on fire,neutral,morning,0-20,Mali,20250833,1220190.0,17
875f821b10,  I hope you get well soon! <3,I hope you get well soon! <3,positive,night,70-100,Guyana,786552,196850.0,4
c0ad858480, sorry you didn`t make it  Good luck next time though!,Good luck,positive,night,31-45,Honduras,9904607,111890.0,89
23186e73f2, have an amazing time with your mommas tomorrow! Show them how much they mean to you  Whatever you do they will love it,Whatever you do they will love it,negative,morning,0-20,Turkmenistan,6031200,469930.0,13
d457d0aba6,I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,sadly,negative,morning,46-60,Benin,12123200,112760.0,108
e726fc704c,"Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up","Last day in Exeter! Had last session in gym, last breakfast.. last meeting coming up",neutral,noon,60-70,Kenya,53771296,569140.0,94
e50614e2e2,my ipod died  not running until it is charged.,my ipod died,negative,night,31-45,Lesotho,2142249,30360.0,71
0680f9ad85,i love you more than you`ll ever know.,i love you more than you`ll ever know.,positive,noon,60-70,Estonia,1326535,42390.0,31
b8ce6ae28f, the pictures tells me me that u were surrounded by adorable children!  hehe,y adorable children!,positive,morning,0-20,Central African Republic,4829767,622980.0,8
9434477ce5, HAHA all because of chocolate? Always knew your heart was in your stomach. Wait till you try the truffles,Always knew your heart was in your stomach.,positive,night,31-45,Kiribati,119449,810.0,147
8dde688865,selling my drumset  sad day,selling my drumset  sad day,negative,noon,60-70,Germany,83783942,348560.0,240
7438c9c09a, CONGRATS on graduating college!,CONGRATS,positive,morning,0-20,Greece,10423054,128900.0,81
6a21e27d8f,Dad and Mum are heading that way and I normally jump in the middle and thash about a bit while having cat chasing dreams,Dad and Mum are heading that way and I normally jump in the middle and thash about a bit while having cat chasing dreams,neutral,night,70-100,Thailand,69799978,510890.0,137
b250e64704,"Im going in now, it looks like the sun has gone","Im going in now, it looks like the sun has gone",neutral,night,70-100,Barbados,287375,430.0,668
8306d6ef78, yeah yeah gd night then,gd,positive,morning,46-60,Dominica,71986,750.0,96
98177b14ce, It`s not much better than instant.,It`s not much better than instant.,neutral,night,31-45,Spain,46754778,498800.0,94
adf8edce59,"Is finally home, fed and ready to go to bed and its only 2:45am.  That`s gotta be a record",That`s gotta be a record,positive,noon,21-30,Saint Kitts and Nevis,53199,260.0,205
8cabb0ce39,"Yay, my train is late... It starts here but it`s 15 mins late arriving from London in the first place","Yay, my train is late... It starts here but it`s 15 mins late arriving from London in the first place",negative,morning,0-20,Jamaica,2961167,10830.0,273
c22e61bf24," http://twitpic.com/4vgzy - Moving is great, especially if lots of them help.","Moving is great,",positive,morning,46-60,Guinea,13132795,246000.0,53
d4fdca51c7, Rude.,Rude.,negative,noon,60-70,Malta,441543,320.0,1380
ee5b92dd36,TWEEEEEET! good morning twitterland! going to work at 1 so need to keep packing and cleaning this flat! move out in t minus one day,good mo,positive,noon,21-30,Botswana,2351627,566730.0,4
8d7c8931df, I did wake up but i appear to have missed you by not much!,missed,negative,noon,60-70,Denmark,5792202,42430.0,137
a0c3215993,OK guess I need to do actual work now.  How long until 5 pm? Oh no. I may have to ditch early.,ditch,negative,morning,46-60,Lithuania,2722289,62700.0,43
b1666163b1,Crossing the bridge....leaving ocean city  I`m sad.,I`m sad.,negative,night,70-100,Sierra Leone,7976983,72180.0,111
528936446c," My friend is a massive Beatles fan, and she wasn`t impressed",wasn`t impressed,negative,night,31-45,Tonga,105695,720.0,147
b8f4e560fa, but yeah i like purple maybe thats why!! ;)  :p :d,i like purple,positive,noon,60-70,Nicaragua,6624554,120340.0,55
c77fbf4f52,"_herdman middle-click is addictive, what can i say","_herdman middle-click is addictive, what can i say",neutral,night,70-100,Portugal,10196709,91590.0,111
76579f6ddd,monday at the school  gosshhh what I`ve been waiting for,what I`ve been waiting for,positive,morning,46-60,Belarus,9449323,202910.0,47
2285674036,I need hugs from Joe Jonas,I need hugs from Joe Jonas,neutral,morning,0-20,Sri Lanka,21413249,62710.0,341
ec63552551,Watching 'Hairspray',Watching 'Hairspray',neutral,noon,21-30,Romania,19237691,230170.0,84
fad19b0c27," I was wondering about your sanity for a bit there, dear","I was wondering about your sanity for a bit there, dear",neutral,night,70-100,Brazil,212559417,8358140.0,25
7e75681229, Sorry to hear that.  Keep the faith though.  I might not be as bad as you think.,Sorry to hear that.  Keep the faith though.  I might not be as bad as you think,neutral,night,31-45,Netherlands,17134872,33720.0,508
56b20497b7,"Awake still O_o, breeding for perfect or close to perfect IVs on a pikachu  don`t know what that means? Google it or wait for my articles","Awake still O_o, breeding for perfect or close to perfect IVs on a pikachu  don`t know what that means? Google it or wait for my articles",neutral,night,31-45,Spain,46754778,498800.0,94
fb5aa28eda,i pulled a muscle in my neck this morning just feels like its getting more sore,i pulled a muscle in my neck this morning just feels like its getting more sore,negative,noon,60-70,Bulgaria,6948445,108560.0,64
b75b2dd48a,getting ready to shop  birmingham here i come,getting ready to shop  birmingham here i come,neutral,noon,21-30,Myanmar (formerly Burma),54409800,653290.0,83
fafe8911b7,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can`t believe I just spent 10 minutes finding auto correct options","honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can`t believe I just spent 10 minutes finding auto correct options",neutral,noon,21-30,Botswana,2351627,566730.0,4
26dfa4924b,Happy Star Wars Day! .... May the 4th Be with You!,Happy St,positive,noon,60-70,Malta,441543,320.0,1380
cc3b59bef6,My phone is so stubborn!! You`d think it had my genes or something!!,My phone is so stubborn!! You`d think it had my genes or something!!,neutral,night,31-45,Honduras,9904607,111890.0,89
81a39f976c,What`s up yall! I made it an early night!  I think ima bout to take a shower and chill witcha! Did I miss anything?,chill,positive,noon,60-70,Malta,441543,320.0,1380
e0178922a5,At the airport waiting,At the airport waiting,neutral,night,70-100,Peru,32971854,1280000.0,26
ab525ccdb8,got a new prom dress,got a new prom dress,neutral,night,31-45,Guatemala,17915568,107160.0,167
51b8abfcdd,I have trouble with Starship troopers. They`re mean to the great big pink bug.,trouble,negative,noon,60-70,South Sudan,11193725,610952.0,18
034ab36e22,Mexico City traffic  Beating the rush hour to make it to the Aeropuerto,Mexico City traffic  Beating the rush hour to make it to the Aeropuerto,neutral,night,70-100,Uganda,45741007,199810.0,229
2a2f4acdcb, awww  omg garbo fake playing during one of the songs!!! haha,omg garbo fake playing during one of the songs,negative,noon,60-70,Luxembourg,625978,2590.0,242
01439339de,"she`s smarter and classier. she`s perfect for him. and, IM NOT.","she`s smarter and classier. she`s perfect for him. and, IM NOT.",neutral,noon,60-70,Switzerland,8654622,39500.0,219
5abd2744bd,"just put the brats to bed, now im chillin with noodle",im chillin,positive,morning,46-60,Congo (Congo-Brazzaville),5518087,342000.0,16
2ed418a591,"Twitter is kinda confusing , but fun","Twitter is kinda confusing , but fun",neutral,night,31-45,Burkina Faso,20903273,273600.0,76
c2ac58c489,got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!,!good luck,positive,night,70-100,Equatorial Guinea,1402985,28050.0,50
